PARTNER,MONTH,GENRE,TITLE,MINUTES WATCHED,VIEWS,
B,MONTH 3,DG,949083,2575.626367,189,
B,MONTH 1,DG,854874,2518.55765,116,
B,MONTH 1,DG,473845,2416.6123,102,
B,MONTH 2,DG,874110,2291.19505,80,
B,MONTH 2,DG,512311,2213.094217,62,
B,MONTH 7,DG,473845,2162.490533,110,
B,MONTH 5,DG,906013,2153.872933,80,
B,MONTH 7,DG,512311,2115.90825,61,
B,MONTH 5,DG,874110,2102.5832,77,
B,MONTH 5,DG,473845,2074.798033,122,
B,MONTH 5,DG,854874,2050.438183,110,
B,MONTH 4,DG,949083,2015.553033,89,
B,MONTH 6,DG,512311,1975.983733,67,
B,MONTH 3,DG,512311,1935.1378,76,
B,MONTH 5,DG,512311,1925.2146,79,
B,MONTH 4,DG,512311,1893.42095,56,
B,MONTH 3,DG,874110,1795.495567,76,
B,MONTH 6,DG,949083,1591.972067,98,
B,MONTH 2,DG,846577,1586.169667,153,
B,MONTH 4,DG,846577,1488.4489,152,
B,MONTH 7,DG,846577,1461.073317,169,
B,MONTH 3,DG,846577,1432.193083,165,
B,MONTH 5,DG,846577,1430.646133,138,
B,MONTH 1,DG,874110,1417.22545,54,
B,MONTH 6,DG,846577,1352.859217,149,
B,MONTH 6,DG,977189,1289.3083,155,
B,MONTH 3,DG,977189,1283.093267,170,
B,MONTH 4,DG,977189,1233.239483,153,
B,MONTH 1,DG,846577,1176.717183,123,
B,MONTH 7,DG,949083,1128.455133,66,
B,MONTH 1,DG,977189,1127.70205,135,
B,MONTH 7,DG,977189,1083.5037,129,
B,MONTH 2,DG,977189,1008.2145,133,
B,MONTH 5,DG,977189,998.07005,115,
B,MONTH 5,DG,949083,965.4250833,63,
C,MONTH 3,DG,815531,3876200.822,79055,
C,MONTH 4,DG,621975,2412332.139,79443,
C,MONTH 3,DG,370008,2257964.023,50610,
C,MONTH 3,DG,621975,2160569.91,72194,
C,MONTH 2,DG,815531,1699509.716,35823,
C,MONTH 1,DG,621975,1476578.409,53647,
C,MONTH 2,DG,621975,1396559.854,48589,
C,MONTH 2,DG,453436,1089394.149,31100,
C,MONTH 1,DG,453436,1058578.647,30008,
C,MONTH 4,DG,457941,1038650.539,34014,
C,MONTH 2,DG,370008,999813.1223,22670,
C,MONTH 5,DG,457941,932633.6518,29785,
C,MONTH 5,DG,596864,929728.416,25943,
C,MONTH 5,DG,621975,915932.8028,31419,
C,MONTH 1,DG,739148,785376.0741,16726,
C,MONTH 4,DG,739148,783006.2855,16404,
C,MONTH 7,DG,453436,741632.3564,21648,
C,MONTH 3,DG,453436,718142.6893,18819,
C,MONTH 4,DG,453436,715742.02,19287,
C,MONTH 6,DG,453436,710145.0561,21475,
C,MONTH 2,DG,739148,705322.0299,14836,
C,MONTH 3,DG,739148,635039.9652,13568,
C,MONTH 6,DG,299920,601530.1794,10932,
C,MONTH 6,DG,739148,596381.1705,12965,
C,MONTH 1,DG,761120,539747.4715,20685,
C,MONTH 3,DG,679259,533485.2767,11290,
C,MONTH 4,DG,406489,527234.1634,8535,
C,MONTH 3,DG,755683,509994.395,10785,
C,MONTH 5,DG,739148,502585.7646,10684,
C,MONTH 5,DG,453436,496636.1798,13816,
C,MONTH 7,DG,299920,479642.9201,9507,
C,MONTH 2,DG,457941,431906.6176,16591,
C,MONTH 3,DG,457941,412309.3812,16388,
C,MONTH 1,DG,457941,347151.9311,13942,
C,MONTH 2,DG,761120,327332.3068,12174,
C,MONTH 1,DG,815531,313599.0657,6741,
C,MONTH 7,DG,418889,306523.3026,6810,
C,MONTH 2,DG,679259,306262.6591,6553,
C,MONTH 3,DG,761120,297557.0966,11274,
C,MONTH 4,DG,815531,284042.9449,5853,
C,MONTH 5,DG,641636,283493.6162,7050,
C,MONTH 7,DG,884629,281085.9545,20303,
C,MONTH 7,DG,755683,269043.7724,6572,
C,MONTH 1,DG,370008,258338.7419,5978,
C,MONTH 2,DG,418889,252608.0796,5837,
C,MONTH 4,DG,755683,244797.5548,6001,
C,MONTH 4,DG,370008,231360.2811,5264,
C,MONTH 7,DG,596864,231228.8476,5703,
C,MONTH 6,DG,596864,221838.6792,6353,
C,MONTH 6,DG,755683,216340.3007,5583,
C,MONTH 6,DG,815531,203090.641,3690,
C,MONTH 5,DG,138150,196170.4191,5162,
C,MONTH 5,DG,406489,186804.5209,3588,
C,MONTH 7,DG,664081,175659.6732,4405,
C,MONTH 5,DG,653010,159059.8182,3775,
C,MONTH 4,DG,299920,153637.0308,3315,
C,MONTH 7,DG,370008,151168.2175,3384,
C,MONTH 3,DG,418889,147140.9037,3445,
C,MONTH 7,DG,815531,145684.2369,2736,
C,MONTH 1,DG,528507,141579.1919,3441,
C,MONTH 5,DG,299920,141391.308,2916,
C,MONTH 4,DG,559016,139695.8408,3829,
C,MONTH 4,DG,418889,131441.2693,3058,
C,MONTH 5,DG,815531,130496.8209,2520,
C,MONTH 3,DG,559016,127576.9908,3718,
C,MONTH 5,DG,418889,122026.9027,2757,
C,MONTH 4,DG,761120,121839.5469,4397,
C,MONTH 3,DG,299920,118747.0167,2763,
C,MONTH 1,DG,299920,116460.4963,2358,
C,MONTH 6,DG,370008,115365.1077,2543,
C,MONTH 5,DG,559016,115290.6679,3259,
C,MONTH 4,DG,138150,111745.2428,3196,
C,MONTH 4,DG,887051,109845.339,3068,
C,MONTH 2,DG,559016,107273.7677,3020,
C,MONTH 5,DG,530667,104121.7287,3731,
C,MONTH 4,DG,530667,103401.7615,3393,
C,MONTH 6,DG,378642,102106.2891,1993,
C,MONTH 1,DG,530667,101582.4244,3578,
C,MONTH 5,DG,755683,98543.5567,2479,
C,MONTH 5,DG,887051,97866.92885,2735,
C,MONTH 2,DG,299920,97855.80588,2237,
C,MONTH 5,DG,957934,97793.94105,2455,
C,MONTH 3,DG,530667,97716.60335,3333,
C,MONTH 6,DG,536383,97350.18967,1661,
C,MONTH 7,DG,378642,91010.0258,1897,
C,MONTH 7,DG,739148,90721.53637,1902,
C,MONTH 2,DG,530667,88941.19145,3008,
C,MONTH 4,DG,648469,88839.56603,2746,
C,MONTH 5,DG,370008,87633.32812,2069,
C,MONTH 3,DG,887051,87487.5477,2706,
C,MONTH 5,DG,761120,86727.16078,3257,
C,MONTH 1,DG,755683,85815.24345,2196,
C,MONTH 2,DG,755683,84492.57762,2098,
C,MONTH 6,DG,664081,82058.22535,2415,
C,MONTH 1,DG,679259,79393.90788,1664,
C,MONTH 2,DG,833608,79161.69473,1873,
C,MONTH 2,DG,138150,78805.8596,2275,
C,MONTH 6,DG,145807,78579.87065,2396,
C,MONTH 4,DG,378642,78122.87513,1624,
C,MONTH 7,DG,118490,78103.07783,1460,
C,MONTH 2,DG,887051,76439.45798,2526,
C,MONTH 4,DG,145807,74290.05573,2542,
C,MONTH 4,DG,653010,73673.84477,2168,
C,MONTH 7,DG,536383,73413.31533,1370,
C,MONTH 2,DG,653010,72099.7364,2131,
C,MONTH 3,DG,138150,71387.66468,2148,
C,MONTH 3,DG,406489,71004.71692,1809,
C,MONTH 4,DG,536383,70221.90567,1270,
C,MONTH 4,DG,679259,67573.62058,1388,
C,MONTH 1,DG,559016,67082.40657,2087,
C,MONTH 5,DG,145807,66329.99668,1972,
C,MONTH 3,DG,145807,65740.5113,2505,
C,MONTH 7,DG,145807,64898.63185,2110,
C,MONTH 5,DG,997217,64700.25402,1492,
C,MONTH 4,DG,224346,64297.52638,1360,
C,MONTH 3,DG,664081,63580.04292,1963,
C,MONTH 1,DG,138150,63218.51802,1961,
C,MONTH 5,DG,396396,61761.39962,1354,
C,MONTH 4,DG,437025,61739.41545,1721,
C,MONTH 2,DG,327666,61419.93343,1288,
C,MONTH 4,DG,396396,61206.2586,1359,
C,MONTH 2,DG,406489,60458.02188,1518,
C,MONTH 4,DG,664081,60261.19058,1801,
C,MONTH 1,DG,887051,60229.61887,2035,
C,MONTH 3,DG,437025,59616.00915,1515,
C,MONTH 1,DG,833608,59216.73775,1366,
C,MONTH 4,DG,641636,56993.79593,1519,
C,MONTH 3,DG,653010,56674.33873,1825,
C,MONTH 2,DG,664081,56272.07138,1771,
C,MONTH 2,DG,437025,55605.54708,1439,
C,MONTH 7,DG,437025,55552.35962,1337,
C,MONTH 7,DG,239684,52230.16027,1116,
C,MONTH 1,DG,437025,51483.19875,1258,
C,MONTH 3,DG,327666,51300.68712,1109,
C,MONTH 4,DG,794621,50512.85013,1092,
C,MONTH 5,DG,664081,50178.92868,1474,
C,MONTH 5,DG,224346,49880.86628,1093,
C,MONTH 5,DG,378642,49544.82183,1056,
C,MONTH 7,DG,679259,49278.09188,1007,
C,MONTH 1,DG,653010,48655.57362,1565,
C,MONTH 4,DG,997217,48554.16342,1338,
C,MONTH 6,DG,239684,48533.99477,1085,
C,MONTH 6,DG,437025,48027.01095,1268,
C,MONTH 2,DG,145807,47706.09233,1992,
C,MONTH 2,DG,396396,46704.05038,1124,
C,MONTH 3,DG,396396,46598.58705,1207,
C,MONTH 2,DG,118490,46235.08718,1027,
C,MONTH 4,DG,817844,46104.65893,1120,
C,MONTH 2,DG,378642,45957.854,1147,
C,MONTH 1,DG,145807,45140.74803,1668,
C,MONTH 5,DG,437025,44932.06083,1120,
C,MONTH 5,DG,817844,44550.05867,1086,
C,MONTH 7,DG,327666,42435.31713,1007,
C,MONTH 6,DG,679259,42249.93777,958,
C,MONTH 5,DG,327666,41141.19028,902,
C,MONTH 1,DG,664081,40835.90087,1300,
C,MONTH 5,DG,884629,40764.54828,2726,
C,MONTH 4,DG,118490,40628.51977,966,
C,MONTH 6,DG,327666,39917.32143,988,
C,MONTH 1,DG,396396,39541.75492,961,
C,MONTH 6,DG,832473,38371.3849,1059,
C,MONTH 4,DG,788462,38230.30007,957,
C,MONTH 2,DG,832473,37742.59827,917,
C,MONTH 4,DG,327666,36800.51213,859,
C,MONTH 3,DG,526751,36133.98598,1233,
C,MONTH 3,DG,817844,35731.55182,932,
C,MONTH 3,DG,378642,34019.26502,888,
C,MONTH 5,DG,679259,34011.64322,663,
C,MONTH 5,DG,526751,33376.28263,941,
C,MONTH 4,DG,870328,33229.81667,1054,
C,MONTH 1,DG,406489,33093.17362,980,
C,MONTH 2,DG,817844,30969.6603,822,
C,MONTH 3,DG,832473,30658.91638,736,
C,MONTH 4,DG,404536,30611.95865,700,
C,MONTH 7,DG,528507,30556.39753,735,
C,MONTH 6,DG,118490,30453.42632,731,
C,MONTH 3,DG,997217,29627.34545,967,
C,MONTH 4,DG,239684,29563.03762,671,
C,MONTH 4,DG,965493,29500.53153,702,
C,MONTH 1,DG,817844,29322.95587,757,
C,MONTH 3,DG,118490,28829.86437,651,
C,MONTH 6,DG,528507,28359.28923,678,
C,MONTH 5,DG,118490,27838.39013,634,
C,MONTH 5,DG,447684,27422.92128,844,
C,MONTH 5,DG,722354,27356.83932,1023,
C,MONTH 2,DG,997217,27211.48603,845,
C,MONTH 2,DG,753994,26960.06492,899,
C,MONTH 4,DG,526751,26816.40538,754,
C,MONTH 1,DG,965493,26672.1877,550,
C,MONTH 5,DG,788462,26298.88782,711,
C,MONTH 5,DG,965493,26059.02745,546,
C,MONTH 4,DG,832473,26030.45492,636,
C,MONTH 2,DG,528507,26002.316,601,
C,MONTH 4,DG,722354,25962.3505,1045,
C,MONTH 4,DG,528507,25484.61918,575,
C,MONTH 3,DG,965493,25430.52185,606,
C,MONTH 3,DG,404536,25239.26088,605,
C,MONTH 3,DG,528507,25230.59208,559,
C,MONTH 2,DG,526751,25035.0755,915,
C,MONTH 5,DG,648469,24896.5864,839,
C,MONTH 1,DG,526751,24874.53105,935,
C,MONTH 5,DG,239684,24811.50327,512,
C,MONTH 5,DG,870328,24525.67955,864,
C,MONTH 2,DG,239684,24400.56403,508,
C,MONTH 2,DG,404536,24188.74247,538,
C,MONTH 7,DG,753994,24178.47133,600,
C,MONTH 2,DG,831912,23673.78942,678,
C,MONTH 1,DG,870328,23556.44168,804,
C,MONTH 1,DG,997217,23106.5105,803,
C,MONTH 1,DG,235909,22841.4844,544,
C,MONTH 6,DG,884629,22624.9436,1585,
C,MONTH 3,DG,239684,22338.2583,477,
C,MONTH 5,DG,536383,21698.64287,479,
C,MONTH 3,DG,753994,21690.44607,600,
C,MONTH 3,DG,641636,21652.43062,778,
C,MONTH 5,DG,404536,20937.61437,456,
C,MONTH 2,DG,641636,20529.58252,715,
C,MONTH 5,DG,528507,20338.60452,472,
C,MONTH 1,DG,239684,20201.09463,423,
C,MONTH 2,DG,965493,20177.53607,461,
C,MONTH 1,DG,645264,19691.05593,454,
C,MONTH 2,DG,645264,19320.18625,436,
C,MONTH 1,DG,641636,19318.67817,702,
C,MONTH 4,DG,957934,19274.39473,606,
C,MONTH 5,DG,832473,19271.79922,513,
C,MONTH 1,DG,404536,19066.41743,462,
C,MONTH 4,DG,753994,18800.30707,472,
C,MONTH 2,DG,536383,18652.57372,530,
C,MONTH 2,DG,870328,18611.5937,660,
C,MONTH 5,DG,794621,18599.7129,531,
C,MONTH 4,DG,447684,18333.63292,592,
C,MONTH 6,DG,753994,17937.02102,488,
C,MONTH 3,DG,645264,17875.68425,449,
C,MONTH 4,DG,645264,17860.0496,425,
C,MONTH 2,DG,235909,17614.16265,421,
C,MONTH 3,DG,224346,17372.38087,562,
C,MONTH 1,DG,447684,17243.04673,708,
C,MONTH 5,DG,645264,16448.70268,390,
C,MONTH 5,DG,943400,16434.63062,493,
C,MONTH 3,DG,870328,16291.9702,645,
C,MONTH 2,DG,447684,16254.6404,618,
C,MONTH 3,DG,957934,15733.25683,564,
C,MONTH 3,DG,536383,15722.9245,442,
C,MONTH 1,DG,722354,15548.1556,656,
C,MONTH 3,DG,833608,15231.765,323,
C,MONTH 3,DG,788462,15161.57953,512,
C,MONTH 2,DG,722354,15157.32722,709,
C,MONTH 2,DG,788462,14810.63703,541,
C,MONTH 2,DG,224346,14517.13452,493,
C,MONTH 4,DG,235909,13976.01743,310,
C,MONTH 1,DG,943400,13968.31357,478,
C,MONTH 3,DG,447684,13952.1611,537,
C,MONTH 3,DG,722354,13911.08978,649,
C,MONTH 4,DG,929572,13560.83345,505,
C,MONTH 2,DG,957934,13515.54738,487,
C,MONTH 7,DG,831912,13459.60872,363,
C,MONTH 4,DG,943400,12993.63782,428,
C,MONTH 3,DG,943400,12610.24685,404,
C,MONTH 5,DG,753994,12363.92817,383,
C,MONTH 1,DG,957934,12174.55563,465,
C,MONTH 3,DG,929572,12130.73473,440,
C,MONTH 1,DG,929572,12045.25215,491,
C,MONTH 3,DG,235909,12001.02602,286,
C,MONTH 1,DG,788462,11996.41228,501,
C,MONTH 4,DG,833608,11942.65223,331,
C,MONTH 5,DG,929572,11249.44397,474,
C,MONTH 1,DG,224346,11143.23222,370,
C,MONTH 2,DG,943400,11068.52965,385,
C,MONTH 5,DG,833608,10715.54687,266,
C,MONTH 2,DG,929572,10705.67793,440,
C,MONTH 3,DG,648469,10295.7258,359,
C,MONTH 2,DG,648469,9672.589917,367,
C,MONTH 6,DG,138150,9385.644383,238,
C,MONTH 1,DG,648469,9334.431267,322,
C,MONTH 3,DG,831912,9149.095,264,
C,MONTH 6,DG,406489,8972.3655,184,
C,MONTH 6,DG,457941,8573.2906,228,
C,MONTH 5,DG,235909,8461.8637,186,
C,MONTH 3,DG,794621,7883.02975,224,
C,MONTH 1,DG,252226,6721.375167,147,
C,MONTH 1,DG,827664,6392.735383,249,
C,MONTH 6,DG,418889,6337.254233,142,
C,MONTH 1,DG,536383,6276.848233,178,
C,MONTH 4,DG,831912,6247.34405,171,
C,MONTH 6,DG,621975,6139.958033,168,
C,MONTH 1,DG,378642,6085.01905,151,
C,MONTH 6,DG,641636,5885.704567,126,
C,MONTH 3,DG,827664,5867.809183,224,
C,MONTH 5,DG,635920,5857.839867,144,
C,MONTH 4,DG,827664,5687.11785,208,
C,MONTH 6,DG,831912,5349.562717,168,
C,MONTH 6,DG,404536,5149.933267,102,
C,MONTH 6,DG,530667,5046.464167,225,
C,MONTH 5,DG,827664,4990.136083,216,
C,MONTH 2,DG,794621,4931.4772,166,
C,MONTH 2,DG,827664,4783.532083,210,
C,MONTH 1,DG,794621,4449.7694,139,
C,MONTH 6,DG,761120,3974.373383,134,
C,MONTH 6,DG,224346,3380.114917,102,
C,MONTH 6,DG,957934,3055.313817,65,
C,MONTH 1,DG,753994,2882.564983,81,
C,MONTH 5,DG,831912,2876.871483,87,
C,MONTH 2,DG,873899,2571.239733,68,
C,MONTH 4,DG,620315,2516.269317,71,
C,MONTH 5,DG,620315,2499.616667,62,
C,MONTH 1,DG,873899,2427.547767,72,
C,MONTH 1,DG,832473,2382.933683,79,
C,MONTH 6,DG,447684,2318.683383,60,
C,MONTH 3,DG,873899,2272.245483,70,
C,MONTH 6,DG,648469,2253.70645,72,
C,MONTH 3,DG,620315,2217.578267,49,
C,MONTH 4,DG,873899,1957.765467,63,
C,MONTH 6,DG,870328,1688.357433,38,
C,MONTH 6,DG,722354,1665.065133,67,
C,MONTH 1,DG,620315,1405.6256,37,
C,MONTH 6,DG,887051,1391.606817,25,
C,MONTH 5,DG,411732,1384.906317,40,
C,MONTH 5,DG,873899,1262.543683,39,
C,MONTH 2,DG,536383,1258.088267,24,
C,MONTH 2,DG,620315,1194.515167,36,
C,MONTH 4,DG,411732,1164.651267,42,
C,MONTH 2,DG,467537,1113.792567,64,
C,MONTH 3,DG,411732,1110.465583,49,
C,MONTH 1,DG,411732,1092.886417,39,
C,MONTH 2,DG,411732,1058.818933,40,
C,MONTH 6,DG,653010,925.03085,23,
C,MONTH 6,DG,396396,895.8525667,18,
C,MONTH 5,DG,467537,832.2364,40,
C,MONTH 4,DG,467537,784.7692833,51,
C,MONTH 6,DG,929572,782.2694667,33,
C,MONTH 6,DG,833608,726.98905,20,
C,MONTH 1,DG,467537,720.5892333,53,
C,MONTH 3,DG,467537,659.6274333,58,
C,MONTH 6,DG,997217,638.6423833,10,
C,MONTH 6,DG,827664,532.8138833,16,
C,MONTH 6,DG,559016,508.7058167,11,
C,MONTH 6,DG,817844,396.46225,5,
C,MONTH 6,DG,235909,370.37205,12,
C,MONTH 6,DG,965493,317.9804,2,
C,MONTH 6,DG,645264,296.0936833,4,
C,MONTH 7,DG,832473,237.4276167,3,
C,MONTH 6,DG,526751,201.2739167,10,
C,MONTH 6,DG,794621,166.4909667,3,
C,MONTH 6,DG,873899,119.1086667,3,
C,MONTH 6,DG,943400,115.6782333,1,
C,MONTH 6,DG,620315,79.085,3,
C,MONTH 6,DG,788462,7.773533333,0,
C,MONTH 6,DG,467537,4.2543,4,
C,MONTH 6,DG,635920,0.03665,0,
C,MONTH 7,DG,447684,0,0,
C,MONTH 7,DG,457941,0,0,
C,MONTH 7,DG,530667,0,0,
C,MONTH 7,DG,788462,0,0,
D,MONTH 4,DG,671531,250466.2592,4413,
D,MONTH 7,DG,671531,185132.8073,3356,
D,MONTH 4,DG,509478,183000.8771,5575,
D,MONTH 6,DG,671531,173426.3709,3135,
D,MONTH 5,DG,671531,164314.9897,2805,
D,MONTH 3,DG,671531,66370.99732,1399,
D,MONTH 5,DG,782749,63536.23852,3351,
D,MONTH 6,DG,792066,61426.03698,2040,
D,MONTH 1,DG,671531,56058.50168,1157,
D,MONTH 4,DG,782749,52205.67753,3176,
D,MONTH 2,DG,671531,51072.58463,1097,
D,MONTH 1,DG,650899,39815.00093,902,
D,MONTH 1,DG,782749,38423.57513,2778,
D,MONTH 3,DG,782749,35471.22817,2709,
D,MONTH 4,DG,444579,35085.38567,806,
D,MONTH 2,DG,782749,34991.15805,2499,
D,MONTH 7,DG,792066,33824.3855,1127,
D,MONTH 4,DG,930305,33567.85167,832,
D,MONTH 5,DG,444579,31722.71042,699,
D,MONTH 3,DG,930305,30520.90297,720,
D,MONTH 5,DG,509478,30434.6808,1003,
D,MONTH 2,DG,930305,30056.95185,734,
D,MONTH 5,DG,930305,28435.1482,691,
D,MONTH 3,DG,444579,25631.57002,605,
D,MONTH 5,DG,650899,25450.93713,649,
D,MONTH 2,DG,444579,24562.68057,543,
D,MONTH 4,DG,650899,23224.1589,620,
D,MONTH 1,DG,930305,20528.61323,512,
D,MONTH 3,DG,650899,19987.28477,464,
D,MONTH 3,DG,655146,19886.93602,410,
D,MONTH 6,DG,509478,18258.93757,658,
D,MONTH 7,DG,509478,18003.1949,586,
D,MONTH 4,DG,240863,17001.40363,378,
D,MONTH 4,DG,140759,16465.26763,418,
D,MONTH 1,DG,444579,16094.6197,376,
D,MONTH 2,DG,650899,14219.91482,368,
D,MONTH 3,DG,140759,13205.1642,353,
D,MONTH 4,DG,655146,13121.51305,290,
D,MONTH 5,DG,294282,12462.15507,278,
D,MONTH 2,DG,140759,10395.46058,274,
D,MONTH 4,DG,294282,10253.28193,260,
D,MONTH 4,DG,426543,9984.28475,299,
D,MONTH 5,DG,240863,9650.390567,219,
D,MONTH 2,DG,240863,9068.40565,184,
D,MONTH 3,DG,426543,8722.9621,253,
D,MONTH 5,DG,655146,8703.854983,217,
D,MONTH 5,DG,426543,8426.286633,232,
D,MONTH 1,DG,140759,8387.985667,218,
D,MONTH 3,DG,294282,8283.583933,208,
D,MONTH 1,DG,240863,8170.65075,176,
D,MONTH 2,DG,426543,8137.77625,232,
D,MONTH 2,DG,655146,7824.61715,210,
D,MONTH 3,DG,240863,7389.3862,186,
D,MONTH 1,DG,426543,7361.111833,209,
D,MONTH 1,DG,655146,7133.786667,165,
D,MONTH 2,DG,294282,6988.012133,175,
D,MONTH 4,DG,939608,6726.935917,163,
D,MONTH 2,DG,939608,6352.670467,161,
D,MONTH 1,DG,294282,6035.0915,187,
D,MONTH 5,DG,939608,5514.316133,142,
D,MONTH 1,DG,939608,4570.910583,122,
D,MONTH 3,DG,939608,4525.003583,131,
D,MONTH 5,DG,140759,2444.181267,63,
D,MONTH 6,DG,782749,810.4107833,30,
D,MONTH 6,DG,444579,387.6037833,5,
D,MONTH 6,DG,426543,264.9438167,3,
D,MONTH 6,DG,930305,260.0931833,2,
D,MONTH 6,DG,294282,93.7535,5,
D,MONTH 6,DG,939608,42.07618333,2,
D,MONTH 6,DG,650899,33.7666,2,
D,MONTH 6,DG,655146,18.53333333,1,
D,MONTH 7,DG,444579,0,0,
D,MONTH 7,DG,939608,0,0,
E,MONTH 5,DG,283454,5693420.916,119926,
E,MONTH 3,DG,884164,5274857.053,101303,
E,MONTH 2,DG,884164,2104050.449,40619,
E,MONTH 5,DG,387109,1877461.899,36704,
E,MONTH 6,DG,283454,1764629.854,37109,
E,MONTH 7,DG,283454,951512.9109,18426,
E,MONTH 4,DG,387109,626024.6072,12486,
E,MONTH 4,DG,884164,449649.6249,8801,
E,MONTH 6,DG,734677,405951.4297,9737,
E,MONTH 3,DG,527279,350337.7087,8522,
E,MONTH 2,DG,527279,326188.1334,7781,
E,MONTH 6,DG,387109,318204.0604,6664,
E,MONTH 1,DG,884164,308480.2592,6368,
E,MONTH 1,DG,527279,282203.7209,7779,
E,MONTH 6,DG,884164,277736.5806,5549,
E,MONTH 7,DG,387109,275261.2285,5478,
E,MONTH 4,DG,527279,254823.2511,6952,
E,MONTH 5,DG,750854,242362.7871,6279,
E,MONTH 5,DG,527279,242215.163,6891,
E,MONTH 7,DG,750854,187110.5881,4886,
E,MONTH 5,DG,884164,186888.0027,3666,
E,MONTH 6,DG,747705,177667.9542,3990,
E,MONTH 7,DG,884164,166869.2158,3274,
E,MONTH 6,DG,750854,165086.9599,4661,
E,MONTH 7,DG,747705,157081.3002,3519,
E,MONTH 4,DG,750854,155273.2844,4031,
E,MONTH 4,DG,938370,151434.3247,3091,
E,MONTH 5,DG,180487,147462.7671,3524,
E,MONTH 5,DG,747705,137274.5725,3046,
E,MONTH 2,DG,180487,134383.7308,3690,
E,MONTH 4,DG,747705,125279.103,2691,
E,MONTH 4,DG,285617,122363.5567,2508,
E,MONTH 7,DG,734677,121136.2736,3004,
E,MONTH 5,DG,285617,119360.0033,2390,
E,MONTH 7,DG,285617,112634.2874,2252,
E,MONTH 3,DG,180487,111588.8201,3184,
E,MONTH 3,DG,285617,106410.4834,1964,
E,MONTH 3,DG,938370,103913.6157,2270,
E,MONTH 1,DG,180487,103009.6429,2632,
E,MONTH 1,DG,387109,98554.71627,1988,
E,MONTH 2,DG,938370,98079.5588,2241,
E,MONTH 5,DG,938370,95717.61765,2048,
E,MONTH 2,DG,387109,93623.9573,1882,
E,MONTH 1,DG,938370,93097.4319,2085,
E,MONTH 6,DG,285617,87316.40698,2071,
E,MONTH 4,DG,180487,87281.2376,2429,
E,MONTH 5,DG,901798,78203.90392,2145,
E,MONTH 2,DG,285617,78092.79008,1580,
E,MONTH 5,DG,546316,77845.53802,2058,
E,MONTH 7,DG,348682,73952.30348,8968,
E,MONTH 3,DG,387109,73945.71378,1554,
E,MONTH 3,DG,750854,70559.74085,1983,
E,MONTH 3,DG,747705,69379.1676,1507,
E,MONTH 5,DG,262329,64330.05523,1486,
E,MONTH 1,DG,747705,63657.59683,1448,
E,MONTH 4,DG,546316,61717.25918,1648,
E,MONTH 2,DG,747705,55886.30362,1308,
E,MONTH 4,DG,901798,55738.60283,1715,
E,MONTH 4,DG,262329,54516.26238,1235,
E,MONTH 2,DG,750854,54350.84667,1684,
E,MONTH 1,DG,285617,51267.67925,1059,
E,MONTH 5,DG,777665,45724.18157,1483,
E,MONTH 1,DG,750854,44221.554,1375,
E,MONTH 3,DG,546316,40911.78782,1088,
E,MONTH 2,DG,262329,39566.59092,890,
E,MONTH 1,DG,777665,38837.14343,1242,
E,MONTH 2,DG,777665,38636.89477,1238,
E,MONTH 4,DG,777665,38609.70483,1330,
E,MONTH 3,DG,777665,37510.04793,1269,
E,MONTH 3,DG,901798,37237.47605,1422,
E,MONTH 3,DG,262329,36954.43778,874,
E,MONTH 2,DG,901798,36147.08947,1428,
E,MONTH 1,DG,546316,34746.96642,969,
E,MONTH 2,DG,546316,32319.85408,865,
E,MONTH 1,DG,262329,32202.19098,741,
E,MONTH 1,DG,901798,28173.64965,1315,
E,MONTH 4,DG,267955,23743.14827,692,
E,MONTH 5,DG,267955,21045.6339,581,
E,MONTH 1,DG,267955,15167.71338,414,
E,MONTH 3,DG,267955,13057.81638,439,
E,MONTH 3,DG,692346,12401.96515,470,
E,MONTH 2,DG,267955,11956.705,381,
E,MONTH 6,DG,527279,10306.68623,287,
E,MONTH 4,DG,452175,7791.982433,341,
E,MONTH 1,DG,137364,7510.7122,218,
E,MONTH 4,DG,137364,6917.17555,206,
E,MONTH 2,DG,692346,6313.3445,281,
E,MONTH 3,DG,137364,6086.376617,198,
E,MONTH 2,DG,137364,6058.158517,212,
E,MONTH 3,DG,452175,5775.6301,301,
E,MONTH 1,DG,692346,5755.2175,235,
E,MONTH 5,DG,888248,5747.963067,216,
E,MONTH 5,DG,137364,5683.058183,169,
E,MONTH 5,DG,335551,5664.514817,160,
E,MONTH 5,DG,452175,5559.112967,322,
E,MONTH 6,DG,546316,5534.918517,155,
E,MONTH 3,DG,888248,5400.676633,185,
E,MONTH 2,DG,452175,5317.866167,307,
E,MONTH 4,DG,692346,5295.645467,223,
E,MONTH 6,DG,938370,4731.246017,101,
E,MONTH 4,DG,335551,4689.081,104,
E,MONTH 5,DG,950971,4486.161917,171,
E,MONTH 1,DG,950971,4472.0953,176,
E,MONTH 4,DG,888248,4413.169767,207,
E,MONTH 2,DG,888248,4344.784017,188,
E,MONTH 4,DG,950971,4330.03085,178,
E,MONTH 1,DG,452175,4157.310933,217,
E,MONTH 3,DG,335551,4112.188867,117,
E,MONTH 2,DG,335551,3954.683133,94,
E,MONTH 3,DG,950971,3945.50175,160,
E,MONTH 5,DG,692346,3796.666933,173,
E,MONTH 1,DG,335551,3736.895083,100,
